Name,Smiles,Unaligned Pharm. Score,CNNaffinity,CNNaffinity_variance,rmsd,Binding Affinity Score,CNNscore,CNN_VS,Pharm. Score,minimizedAffinity
ZINC12350018,o2c(=Nc1c(cccc1)C)c(cc3c2ccc(N(=O)O)c3)C(=O)Nc4ccc(OC)cc4,-1.0,7.0113554,0.29308218,0.9893639,-23.31,0.6301641,4.4183044,36.11,-9.48069
ZINC13574156,On1n(nc(N(=O)O)c1NCCCN2C(=O)CCC2)c3ccc(OC)cc3,-1.0,6.181158,0.37529033,0.9678076,-15.65,0.53984594,3.336873,36.11,-8.04634
ZINC77516220,S3CC(Nc2nc(c1cc(c(OCC)cc1)C(=O)O)ccn2)CC3,65.74,6.529494,0.20610487,1.0087752,-15.67,0.92569304,6.0443068,36.11,-8.02847
ZINC40978742,O(c1ccc(cc1)C3n2ncnc2NC(=C3C(=O)OCC=C)C)CC(=O)N4CCOCC4,-1.0,6.370992,0.1339923,1.0468668,-9.58,0.36929247,2.3527594,36.1,-6.37253
ZINC40915905,O(c1ccc(cc1)C3n2ncnc2NC(=C3C(=O)OCC)C)CC(=O)N4CCOCC4,-1.0,5.337569,0.24566612,1.0464115,-8.8,0.2858503,1.5257457,36.1,-6.37591
ZINC40915903,O(c1ccc(cc1)C3n2ncnc2NC(=C3C(=O)OC)C)CC(=O)N4CCOCC4,-1.0,5.2890005,0.2032614,1.0464115,-6.52,0.22435665,1.1866225,36.1,-6.67276
ZINC12306860,S(c1n(ccn1)C)CCNc2nncc(n2)c3c(OC)cc(OC)cc3,55.79,6.587659,0.15915267,1.0063242,-19.35,0.9324735,6.142817,36.1,-7.02542
ZINC12027627,Fc2c(OC)ccc(c1nc(nnc1)NC(C(=O)N)CC(C)C)c2,-1.0,6.9678087,0.07082236,0.9835119,-10.48,0.9087215,6.3317976,36.1,-8.13388
ZINC39845967,S(=O)(=O)(c2nc(oc2Nc1ccc(OCC)cc1)c3ccc(OC)cc3)c4ccc(cc4)C,-1.0,6.8176394,0.23885341,1.0640349,-29.25,0.50668985,3.4544287,36.09,-7.50005
ZINC06787168,S(c1nncn1c2ccccc2)Cc3nc(nc(n3)N)Nc4c(cccc4)C,-1.0,7.3507247,0.19288781,1.0900515,-8.24,0.95727366,7.036655,36.09,-8.93147
ZINC01384555,S=C(Nc2nc(c1cc(F)c(OC)cc1)c(cn2)C)N,55.85,6.161302,0.12508316,1.0056624,-19.73,0.9158646,5.6429186,36.09,-8.08197
ZINC08872716,O=N(O)c4ccc(Nc1nc(nc(n1)Nc2ccc(OC)cc2)NN=Cc3cc(O)ccc3)cc4,-1.0,6.483672,0.25082326,0.79155403,-14.7,0.46270305,3.0000148,36.07,-9.57805
ZINC72377908,Clc1ccc(cc1)CC(=O)N4CC(c2nc(ncc2)Nc3nccnc3)CCC4,-1.0,6.984609,0.074686274,1.105916,-18.53,0.64553934,4.50884,36.07,-9.41418
ZINC72377490,O=C(N3CC(c1nc(ncc1)Nc2nccnc2)CCC3)C,-1.0,6.4572845,0.07339712,1.1059161,-14.68,0.7367359,4.7573133,36.07,-7.8032
ZINC79189561,o5c2c(nc1n([nH]c(=O)c1c2c3c(OC)cc(OC)c(OC)c3)C4CCCCCC4)c6c5cc(O)cc6,-1.0,7.422418,0.42775673,0.92548877,-19.23,0.4916427,3.6491778,36.06,-9.21361
ZINC79189561,o5c2c(nc1n([nH]c(=O)c1c2c3c(OC)cc(OC)c(OC)c3)C4CCCCCC4)c6c5cc(O)cc6,-1.0,7.4273186,0.42803317,0.73324025,-17.79,0.497116,3.6922388,36.06,-9.23719
ZINC79189561,o5c2c(nc1n([nH]c(=O)c1c2c3c(OC)cc(OC)c(OC)c3)C4CCCCCC4)c6c5cc(O)cc6,-1.0,6.9851418,0.2338934,0.6636446,-24.36,0.5175435,3.6151147,36.06,-5.67339
ZINC09912588,S(=O)(=O)(c1ccccc1)CCCC(=O)Nc2oc(nn2)c3cc(OC)c(OC)cc3,65.63,6.4161773,0.067784116,0.94919646,-0.74,0.79097265,5.075021,36.06,-7.12067
ZINC07305006,s3c(SCc1nc(nc(n1)N)Nc2c(cccc2)CC)nnc3NC4CC4,-1.0,7.4318337,0.17811874,1.1075758,-9.0,0.9693534,7.204073,36.06,-8.19792
ZINC08189471,s3c(SCc1nc(nc(n1)N)Nc2c(cccc2)C)nnc3NC4CC4,-1.0,7.2576494,0.18469779,1.1070973,-8.86,0.9663884,7.013708,36.06,-8.36501
ZINC07538666,Clc1ccc(cc1)C(NC(c2oc(nn2)c3ccc(N(=O)O)cc3)C)C,-1.0,6.301745,0.09007794,1.0067179,-2.54,0.8112942,5.1125693,36.06,-8.0759
ZINC08872892,O=N(O)c4ccc(Nc1nc(nc(n1)Nc2cc(c(cc2)C)C)NN=Cc3ccc(cc3)C)cc4,-1.0,6.526873,0.1947583,0.7913894,-23.48,0.47712654,3.1141443,36.05,-10.05743
ZINC39591183,O(c4c(O)ccc(c2nc1nc([nH]c1c(c2)C(=O)O)c3ccc(OC)cc3)c4)C,-1.0,6.2817917,0.1666596,0.87957114,-9.86,0.60227287,3.7833526,36.05,-8.76014
ZINC09701946,o1c(nnc1Cc3cc2OCOc2cc3)NC(=O)CCC,65.73,6.0209513,0.30195242,1.011154,-14.84,0.88555604,5.3318896,36.05,-7.66105
ZINC72377880,O(c1ccc(cc1)CCC(=O)N4CC(c2nc(ncc2)Nc3ncccn3)CCC4)C,-1.0,6.5744233,0.084223345,0.97018605,-11.69,0.30427247,2.000416,36.04,-8.87297
ZINC72378099,Fc1ccc(cc1)CCC(=O)N4CC(c2nc(ncc2)Nc3ncccn3)CCC4,-1.0,6.809706,0.12796056,0.9701862,-13.51,0.29274008,1.9934739,36.04,-9.53894
ZINC39591169,O(c1c(OC)cccc1c3nc2nc([nH]c2c(c3)C(=O)O)c4ccc(OC)cc4)C,-1.0,6.582816,0.32488662,1.0300326,-17.06,0.7185391,4.730011,36.04,-8.93122
ZINC45948996,O=C(O)c3ncn(c1nc(nc(c1)COC)Nc2ccccc2)c3,76.1,6.2816505,0.21128938,0.9276683,-8.88,0.80321115,5.0454917,36.04,-7.95195
ZINC32842546,s4c(c2cc1OCOc1cc2)cc(NC(=O)c3nccnc3)c4C(=O)OCC,-1.0,6.5365,0.27008563,1.2716116,-11.22,0.8186766,5.3512797,36.03,-9.61269
ZINC72377975,O=C(N3CC(c1nc(ncc1)Nc2ncccn2)CCC3)CC4CCCC4,76.33,6.7657576,0.18253472,0.94354475,-12.5,0.5657138,3.8274825,36.03,-7.88514
ZINC72377677,O=C(N3CC(c1nc(ncc1)Nc2ncccn2)CCC3)C4CCCCC4,76.33,6.3631773,0.20027897,0.94378954,-12.27,0.35737175,2.2740197,36.03,-7.31962
ZINC72377957,O=C(N3CC(c1nc(ncc1)Nc2ncccn2)CCC3)C4CCCC4,-1.0,6.174832,0.08162345,0.94330037,-8.53,0.66706634,4.1190224,36.03,-6.76268
ZINC20616589,s1c(ncc1)NC(=O)c3c(oc2c(cc(N(=O)O)cc2)c3)=Nc4ccc(OC)cc4,-1.0,7.1985855,0.04435546,0.9863828,-18.6,0.8605074,6.194436,36.02,-8.92767
ZINC23432014,Fc1c(c(F)ccc1)CNc4n2ncnc2nc(c3ccc(OC)cc3)c4,-1.0,7.3608656,0.0656621,1.1357392,-14.56,0.9813708,7.2237387,36.02,-9.3686
ZINC23432014,Fc1c(c(F)ccc1)CNc4n2ncnc2nc(c3ccc(OC)cc3)c4,75.69,7.360111,0.06608149,1.0933408,-18.89,0.98143953,7.223504,36.02,-9.37748
ZINC06901626,O=C(c3cc2n1c(nnc1)c(nc2cc3)NCCC(C)C)c4ccccc4,-1.0,6.6312437,0.1888311,0.95103127,-22.07,0.65078735,4.3155293,36.02,-8.5802
ZINC08872803,Clc1ccc(cc1)C=NNc2nc(nc(n2)Nc3ccc(N(=O)O)cc3)Nc4cc(c(cc4)C)C,-1.0,6.676249,0.2225624,0.79170793,-25.45,0.4557331,3.0425875,36.01,-10.09035
ZINC13121944,FC(F)(F)c1nn3c(n1)NC(c2ccc(OCC#N)cc2)(C=C3c4ccc(OCC#N)cc4)C,-1.0,7.218496,0.410182,1.0373707,-22.62,0.5646647,4.07603,36.01,-2.60088
ZINC02472248,Clc1c(cccc1)C4Nc2n(nc(n2)N)C(c3ccc(OCC)cc3)C4,66.22,7.1076636,0.06851521,0.9409633,-17.63,0.9280624,6.5963554,36.01,-9.18433
ZINC02472248,Clc1c(cccc1)C4Nc2n(nc(n2)N)C(c3ccc(OCC)cc3)C4,66.25,7.0788445,0.04658526,0.9395075,-15.32,0.94094616,6.6608114,36.01,-8.90946
ZINC72377520,Fc1ccc(cc1)C(=O)N4CC(c2nc(ncc2)Nc3ncc(cc3)C)CCC4,-1.0,6.787978,0.085974574,0.87957543,-24.32,0.5001705,3.3951466,36.0,-8.44883
ZINC72377520,Fc1ccc(cc1)C(=O)N4CC(c2nc(ncc2)Nc3ncc(cc3)C)CCC4,-1.0,7.044451,0.08556856,0.9881313,-21.17,0.8056698,5.6755013,36.0,-8.82676
ZINC09365193,o1c(nnc1c3cc2OCOc2cc3)Nc5cc4[nH]c(=O)[nH]c4cc5,55.88,6.2425427,0.16364756,0.9963375,-9.35,0.66049093,4.1231427,36.0,-8.72262
ZINC36701488,O(c4c(OC)cc(c2nc1nc([nH]c1c(c2)C(=O)O)c3ccccc3)cc4OC)C,-1.0,6.650725,0.10116683,0.8800116,-13.36,0.65333456,4.3451486,35.99,-10.106
ZINC21525647,o1c(ccc1)C(=O)Nc3nc(c2ccc(OC)cc2)cc(n3)c4ccc(OC)cc4,-1.0,7.2181044,0.08989228,0.97006816,-15.45,0.8784119,6.340469,35.99,-8.86969
ZINC36680642,Fc1c(c(F)ccc1)C(=O)Nc2oc(nn2)c3cc(OCC)c(OCC)cc3,-1.0,6.348636,0.12736884,0.9543185,-17.08,0.713298,4.5284696,35.99,-7.9826
ZINC12590503,Fc3c(OC)ccc(c1nc(nnc1)NCC2CN(CCOC)CCC2)c3,-1.0,6.3125696,0.23369472,0.9838609,-11.62,0.6744178,4.2573094,35.99,-6.48127
ZINC04953463,O=N(O)c3ccc(Nc1nc(nc(n1)NCCC)N2CCOCC2)cc3,-1.0,6.66693,0.0053573567,1.2101063,-3.92,0.8368147,5.578985,35.99,-6.81117
ZINC78790057,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NCC3(CC3)CC,75.39,6.2642493,0.058756392,1.163477,-20.06,0.86766326,5.435259,35.99,-7.94588
ZINC37376031,O1c5c(OC1)ccc(c3nc(nc2nn(c(N)c23)C)NCC4OCCC4)c5,46.09,7.0942245,0.20410195,0.9487286,-13.25,0.95648676,6.785532,35.98,-8.45722
ZINC37376031,O1c5c(OC1)ccc(c3nc(nc2nn(c(N)c23)C)NCC4OCCC4)c5,46.25,7.235315,0.13655192,0.9610598,-12.32,0.9820231,7.1052465,35.98,-8.87466
ZINC08427600,Brc1ccc(cc1)C=NNc2nc(nc(n2)Nc3ccc(N(=O)O)cc3)Nc4cc(c(cc4)C)C,-1.0,6.7962236,0.21237195,0.7916253,-14.79,0.339805,2.3093908,35.97,-9.70373
ZINC07372790,s3c(SCc1nc(nc(n1)N)Nc2ccccc2)nnc3NC4CC4,-1.0,7.0440826,0.17964979,1.1032753,-7.64,0.96204567,6.776729,35.97,-7.58178
ZINC05188707,o2c(=Nc1cc(ccc1)C)c(cc3c2ccc(N(=O)O)c3)C(=O)NC(=O)C,-1.0,6.7456636,0.14442042,0.98601186,-6.36,0.77987635,5.2607837,35.97,-10.77726
ZINC29287494,o1nc(nc1COc2c(OC)cc(cc2)C#N)CNC(=O)c3ccccc3,56.01,5.8305283,0.0933515,1.154849,-10.72,0.7064085,4.118735,35.97,-7.49367
ZINC36701496,O(c4c(O)c(c2nc1nc([nH]c1c(c2)C(=O)O)c3ccccc3)ccc4)C,-1.0,5.9303102,0.04186192,1.030031,-16.39,0.5624297,3.3353827,35.97,-7.85911
ZINC39869759,S2C(Nc1c(O)cccc1C)=NC(=O)C2=Cc3ccc(cc3)C(=O)O,-1.0,6.102414,0.14299706,1.0988604,-5.92,0.6593481,4.023615,35.97,-7.51969
ZINC78789806,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NC3CC(CCC3)C,65.89,6.606047,0.08044227,1.125198,-3.38,0.8850543,5.84671,35.97,-8.90849
ZINC72165699,Clc3c(O)ccc(c2c1c([nH]cc1)nc(NCCN(C)C)c2)c3,-1.0,6.9192224,0.079700425,0.9207885,-8.84,0.98826855,6.83805,35.97,-9.24121
ZINC08872837,O=N(O)c4ccc(Nc1nc(nc(n1)Nc2cc(c(cc2)C)C)NN=Cc3ccc(N(C)C)cc3)cc4,-1.0,6.8054643,0.07787593,0.7917609,-27.73,0.45244405,3.0790918,35.96,-9.67998
ZINC41150282,Clc3c(F)ccc(Nc1nc(NCCCO)c2c(n1)cccc2)c3,-1.0,6.265926,0.25409752,1.0238737,-16.39,0.5463987,3.4236937,35.96,-9.02446
ZINC14921143,O=N(O)c1c(O)ccc(c1)C=NNc2nc(nc(n2)Nc3ccc(N(=O)O)cc3)Nc4ccc(OC)cc4,-1.0,6.7796097,0.24253586,0.81292284,-12.55,0.5767674,3.9102578,35.95,-9.29404
ZINC59484256,Brc1ccc(cc1)C=NNc2sc(c(n2)c3ccccc3)c4ccc(N(=O)O)cc4,-1.0,6.7484236,0.14054063,0.9581955,-15.16,0.5039481,3.4008553,35.95,-7.86377
ZINC59484264,s1c(nc(c1c2ccc(N(=O)O)cc2)c3ccccc3)NN=Cc4ccc(N(C)C)cc4,-1.0,6.9776163,0.098405614,0.9581677,-14.72,0.62647974,4.3713355,35.95,-7.61674
ZINC20601635,s1c(ncc1CNc2nncc(n2)c3ccc(OC)cc3)c4ccccc4,55.92,6.839766,0.113525316,0.9468815,-17.71,0.94028896,6.4313564,35.95,-8.55232
ZINC36693805,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)c2n(ncc2)C(C)C)cc3)C,-1.0,5.97573,0.124205984,1.0469009,-8.17,0.6051362,3.6161306,35.95,-7.08118
ZINC20796770,O(c4ccc(n2nc(Nc1c(cc(cc1)C)C)c3c2CCCC3=O)cc4)C,-1.0,6.740837,0.23360856,0.8918051,-16.43,0.72961164,4.9181933,35.95,-9.04468
ZINC20796770,O(c4ccc(n2nc(Nc1c(cc(cc1)C)C)c3c2CCCC3=O)cc4)C,-1.0,6.739273,0.23398152,1.0448387,-15.29,0.7267277,4.8976164,35.95,-9.03146
ZINC78789599,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)N(CCCNC(=O)C)C,-1.0,6.2573256,0.11046858,1.1095101,-15.11,0.90572494,5.667416,35.95,-7.8049
ZINC78790969,O(c3ccc(NC(=O)Nc1nn(cn1)Cc2ccc(cc2)C#N)cc3)C,75.79,6.3183575,0.08639409,1.0992441,-11.15,0.8877178,5.608918,35.95,-8.39582
ZINC20513442,O(c3c(c1nc(nnc1)NCCCN2CCOCC2)ccc(OC)c3)C,56.06,6.807332,0.17122039,1.0768273,-22.31,0.9583978,6.5241323,35.94,-7.80436
ZINC90060145,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)Cc3[nH]ccc3,66.09,6.0938487,0.109115675,1.0284424,-11.79,0.92040545,5.6088114,35.94,-8.17113
ZINC90060145,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)Cc3[nH]ccc3,75.8,6.106016,0.1080399,1.036568,-11.23,0.9228106,5.6346965,35.94,-8.19732
ZINC09667266,O=N(O)c1cc(ccc1)C3n2nnnc2NC(=C3C(=O)Nc4c(OC)cccc4)C,-1.0,7.206168,0.11227541,1.1512449,2.34,0.85956264,6.194153,35.92,-8.12537
ZINC58871081,S(c1nc(nc(n1)Nc2ccc(OC)cc2)Nc3ccc(OC)cc3)c4nc(ccn4)C,-1.0,6.9408927,0.32653728,0.8130433,-23.5,0.42245018,2.9321814,35.91,-8.90459
ZINC12554423,O(c1c(OC)cc(cc1)C#N)Cc2nc(nc(n2)N)Nc3c(OC)cccc3,-1.0,6.7291093,0.16489735,1.1784816,-2.74,0.96411383,6.4876275,35.91,-7.38964
ZINC74121302,o1nc(nc1Cn2c3c(c(=O)cc2)cccc3)CNC(=O)c4ccccc4,65.79,6.305343,0.050602533,1.0638025,-11.29,0.63699275,4.016458,35.91,-9.11752
ZINC12576864,O(c3c(c1nc(nnc1)NCCC2OCCCC2)ccc(OC)c3)C,55.34,6.7490435,0.15840825,1.1701366,-9.41,0.9706623,6.551042,35.91,-7.88259
ZINC09113803,FC(F)(F)C(Oc1nc(nc(n1)NCCCCN)Nc2ccc(N(=O)O)cc2)C(F)(F)F,-1.0,6.4044495,0.619542,0.9197284,-21.17,0.4834923,3.096502,35.9,-7.30155
ZINC13283473,Clc3ccc(c1c(nc(nc1COc2ccc(cc2)C#N)N)N)cc3,-1.0,6.7696304,0.09806242,0.93261975,-22.99,0.90860003,6.1508865,35.9,-9.13331
ZINC12303933,O(c3c(OC)ccc(c1nc(nnc1)NC(Cc2cnccc2)C)c3)C,-1.0,6.9636917,0.18291977,1.0320616,-21.17,0.9803601,6.8269253,35.89,-8.22896
ZINC72167041,o3c(c2c1c([nH]cc1)nc(NCCN(C)C)c2)ccc3C(=O)NC,86.43,6.8278403,0.0444267,0.66110903,-11.45,0.9884924,6.7492685,35.89,-8.97302
ZINC15133383,Clc1c(ccc(Cl)c1)C=NNc2nc(nc(n2)Nc3ccccc3)Nc4ccc(OC)cc4,-1.0,6.7199945,0.100104235,0.8126709,-34.21,0.3149378,2.1163802,35.88,-8.82512
ZINC59484248,s1c(nc(c1c2ccc(N(=O)O)cc2)c3ccccc3)NN=Cc4ccccc4,-1.0,6.6560907,0.1963925,0.9581679,-11.31,0.49111357,3.2688966,35.88,-9.71257
ZINC41019937,O=N(O)c1cc(ccc1)C3n2nnnc2NC(=C3C(=O)Nc4c(c(ccc4)C)C)C,-1.0,7.0522795,0.17558607,1.1511157,1.62,0.71929,5.072634,35.87,-8.86336
ZINC08723663,s3c(SCc1nc(nc(n1)N)Nc2ccc(cc2)C)nnc3NC4CC4,-1.0,7.110621,0.08164371,1.1031002,-8.27,0.94198704,6.698113,35.86,-7.70752
ZINC92173339,Fc3c(OC1CCC1)ccc(NCc2c([nH]nc2)C(=O)OCC)c3,-1.0,6.6219187,0.019102808,0.9901461,-20.03,0.9203621,6.094563,35.86,-8.30179
ZINC73708633,O(c2nc(nc(c1ccc(OC)cc1)c2)NCC3CC3)CC(=O)O,-1.0,6.291311,0.04065767,0.9578078,-9.63,0.78300273,4.9261136,35.86,-8.43847
ZINC09644539,s4c(c3nnc(SCc1nc(nc(n1)N)Nc2c(cccc2)CC)n3N)ccc4,-1.0,7.3991556,0.19074567,1.08972,-3.59,0.8745077,6.4706187,35.85,-8.77699
ZINC02915273,O(c1c(OC)c(ccc1OC)C4n2ncnc2NC(c3ccc(cc3)CC)C4)C,-1.0,6.9690924,0.14446045,0.94061875,-23.28,0.9396018,6.5481715,35.85,-8.38366
ZINC15866479,Fc1ccc(cc1)C4Nc2n(nnn2)C(c3cc(OC)c(OC)c(OC)c3)C4,-1.0,7.046978,0.390544,0.93616796,-1.4,0.91476995,6.446364,35.85,-8.37344
ZINC02919604,O(c1ccc(cc1)C4n2nnnc2NC(c3cc(c(cc3)C)C)C4)CC,66.21,6.7690988,0.29111317,0.93617433,-25.27,0.79337895,5.3704605,35.85,-8.88615
ZINC02919778,O=N(O)c1cc(ccc1)C4n2ncnc2NC(c3cc(c(cc3)C)C)C4,56.49,7.0929856,0.04179216,0.95765936,-1.13,0.95741516,6.790932,35.85,-9.35717
ZINC13655539,o1c(nnc1c2cc(OC)c(OC)cc2)NC(=O)c3n(ncc3)C,-1.0,5.508237,0.16028686,0.96335524,-8.5,0.69377804,3.8214939,35.85,-6.95555
ZINC72337008,o1nc(cc1c2c(nc(nc2)NCCCN(C)C)c4cnc(N3CCOCC3)cc4)C,-1.0,7.2987266,0.041438844,1.1202635,-16.57,0.79521954,5.80409,35.84,-3.76
ZINC72440413,Clc4ccc(Nc1[nH]c(=O)c2c(n1)nccc2c3ccc(N(=O)O)cc3)cc4,-1.0,7.0103927,0.06586429,0.79016584,-8.13,0.8835728,6.1941924,35.84,-8.74338
ZINC04922744,Fc1ccc(cc1)CNc2n(O)n(nc2N(=O)O)c3ccc(OC)cc3,66.32,5.9220114,0.69120634,0.92438823,-17.55,0.4541648,2.6895692,35.84,-8.62219
ZINC02380654,S(C4NN3C(c1ccc(OC)cc1)C5C(Oc2c(cc(cc2)C)C=5N=C3N=4)c6cc(F)ccc6)C,-1.0,6.1789985,1.2546136,1.1964871,-30.33,0.44291392,2.7367644,35.83,18.99226
ZINC95411991,o1nc(nc1COc2c(n(nc2C)C)C)CNC(=O)c3ccccc3,65.61,6.0519733,0.10867663,1.0039804,-10.71,0.8278941,5.010393,35.83,-6.74191
ZINC32837318,s4c(c2cc1OCCOc1cc2)cc(NC(=O)c3ncc(nc3)C)c4C(=O)OCC,-1.0,6.9478903,0.12978244,1.1867299,-15.64,0.8449085,5.8703313,35.82,-6.25464
ZINC57814494,O=N(O)c3cc(c1nn(c(=O)cc1)CC(=O)NC2C(C(CCC2)C)C)ccc3,-1.0,6.4760504,0.30436993,0.9809004,-19.38,0.687408,4.451689,35.82,-10.09015
ZINC78790532,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NC(CCC(C)(C)C)C,-1.0,6.7151756,0.121757746,0.98410094,-14.17,0.86863834,5.833059,35.82,-7.89344
ZINC65147817,O=C(N3CC(c1nc(ncc1)Nc2ccccc2)CCC3)CC(C)C,66.08,6.535145,0.026908383,0.93146205,-14.54,0.7279668,4.7573686,35.82,-7.62567
ZINC11761147,O(c3ccc(c1nc(nnc1)NCCCN2C(=O)CCC2)cc3)C,-1.0,6.378826,0.092239514,1.0883104,-4.86,0.9373102,5.978939,35.82,-7.67998
ZINC14921259,Fc1ccc(cc1)C=NNc2nc(nc(n2)Nc3ccccc3)Nc4ccc(N(=O)O)cc4,-1.0,6.798485,0.12535602,0.7907763,-22.42,0.41294077,2.8073716,35.81,-7.86223
ZINC02472248,Clc1c(cccc1)C4Nc2n(nc(n2)N)C(c3ccc(OCC)cc3)C4,66.29,7.10428,0.06858371,0.9371688,-18.5,0.9274612,6.588944,35.81,-9.18699
ZINC39591174,O(c4c(c2nc1nc([nH]c1c(c2)C(=O)O)c3ccc(OC)cc3)ccc(OC)c4)C,-1.0,6.5260954,0.38046807,0.87747455,-15.33,0.636965,4.156894,35.8,-9.12179
ZINC33266232,O=c1n(c2nc(nc(c2[nH]1)C(=O)N)c3cc(O)c(OC)cc3)CC4OCCC4,-1.0,6.931365,0.040242516,1.0668429,-1.4,0.9742939,6.7531867,35.8,-8.71459
ZINC15402203,o1c(nnc1C(N2CC(C(=O)OCC)CCC2)C)c3ccc(N(=O)O)cc3,-1.0,5.9424577,0.3613291,1.0709132,-8.82,0.6805059,4.043877,35.8,-7.40943
ZINC14134825,Clc1[nH]c(=O)nc(c1)C(=O)Nc2cc(OC)c(OC)cc2,65.76,6.0028954,0.4062232,1.16781,0.69,0.9126659,5.4786377,35.8,-7.6236
ZINC45947851,O=C(O)c3ncn(c1nc(nc(c1C)C)Nc2ccccc2)c3,55.96,6.385703,0.17066237,1.0591214,-10.49,0.8582328,5.4804196,35.8,-8.45966
ZINC09390670,Brc1ccc(cc1)C(=O)Nc2sc(c(c2C#N)C)Cc4cc3OCOc3cc4,65.62,6.607638,0.42793536,1.0952764,-29.9,0.67702717,4.4735503,35.79,-8.56572
ZINC04087314,Clc1ccc(cc1)C(=O)Nc2sc(c(c2C#N)C)Cc4cc3OCOc3cc4,65.62,6.149835,0.39861205,1.0954118,-29.13,0.35677603,2.1941137,35.79,-9.07113
ZINC06441409,o1c(nnc1c2c(OC)cc(OC)cc2)NC(=O)C=Cc3ccc(N(=O)O)cc3,55.14,6.06807,0.082181916,1.0843923,-24.18,0.59685045,3.6217303,35.79,-7.28059
ZINC73691051,Fc1c(OC)ccc(c1)COc2nc(nc(c2)C)Nc3cc(c(F)cc3)C,-1.0,7.1505976,0.08730994,1.072423,-20.01,0.9058866,6.4776306,35.79,-8.49893
ZINC01562387,O(C(C)C)CCCNc2nc1n(ncc1c(n2)NCCCOC(C)C)C,-1.0,6.695039,0.0744627,1.0155593,-24.03,0.8731115,5.8455153,35.79,-5.96917
ZINC39869786,S2C(Nc1c(O)cccc1C)=NC(=O)C2=Cc3ccc(N(=O)O)cc3,-1.0,6.254123,0.034633357,1.0990473,-9.55,0.52848613,3.3052175,35.79,-8.94711
ZINC14921146,O=N(O)c5ccc(Nc1nc(nc(n1)Nc2ccc(OC)cc2)NN=Cc3c[nH]c4c3cccc4)cc5,-1.0,6.893949,0.24567473,0.946883,-21.8,0.50270855,3.4656472,35.78,-9.80095
ZINC14921146,O=N(O)c5ccc(Nc1nc(nc(n1)Nc2ccc(OC)cc2)NN=Cc3c[nH]c4c3cccc4)cc5,-1.0,6.873038,0.21753688,0.9218591,-21.27,0.49007013,3.3682706,35.78,-9.80646
ZINC09683015,S(=O)(=O)(NC)c1ccc(cc1)C4(Nc2n(ncn2)C(c3ccc(S(=O)(=O)NC)cc3)=C4)C,-1.0,6.929723,0.20792738,1.1141118,-7.02,0.7390405,5.1213455,35.77,-7.37364
ZINC72377904,Clc1ccc(cc1)CC(=O)N4CC(c2nc(ncc2)Nc3ncc(cc3)C)CCC4,-1.0,6.8036027,0.055382323,1.1106176,-14.28,0.5810269,3.9530764,35.77,-8.16595
ZINC72378023,s1c(nc(c1)CC(=O)N4CC(c2nc(ncc2)Nc3ncc(cc3)C)CCC4)C,-1.0,7.354291,0.15178487,1.1106176,-7.97,0.74836177,5.50367,35.77,-9.21628
ZINC72378023,s1c(nc(c1)CC(=O)N4CC(c2nc(ncc2)Nc3ncc(cc3)C)CCC4)C,-1.0,7.194621,0.08300398,1.1106178,-7.3,0.5885644,4.234498,35.77,-9.83534
ZINC72377935,Fc1ccc(cc1)CC(=O)N4CC(c2nc(ncc2)Nc3ncc(cc3)C)CCC4,-1.0,6.5474777,0.16788767,1.1106176,-12.49,0.6820408,4.465647,35.77,-8.17218
ZINC44159324,o1c(nnc1c3cc2OCCOc2cc3)NC(=O)c4c[nH]c5c4cccc5,-1.0,6.179553,0.19090258,1.09979,-12.49,0.76984775,4.757315,35.77,-8.82421
ZINC13698944,o1c(nnc1c3cc2OCCOc2cc3)NC(=O)c4n(ncc4)CC,-1.0,5.7029867,0.30566615,0.96936464,-4.17,0.59090555,3.3699265,35.77,-7.75255
ZINC54615748,O(c1ccc(cc1)C3n2nnnc2NC(=C3C(=O)Nc4cc(ccc4)C)C)CC(=O)N5CCOCC5,-1.0,6.7405167,0.021048665,1.0452884,0.07,0.56057537,3.7785676,35.76,-8.11857
ZINC09329261,o4nc(n1nnc(c1c2ccc(N(=O)O)cc2)C(=O)NN=C(CCc3ccccc3)C)c(n4)N,-1.0,6.8733416,0.46357092,1.289194,1.69,0.74324054,5.1085463,35.76,-7.89648
ZINC10700618,o1c(nnc1c2cc(OCC)c(OCC)c(OCC)c2)NC(=O)Cc3c(ccc(c3)C)C,-1.0,7.008853,0.09875322,1.0385163,-15.0,0.78956956,5.533977,35.76,-8.01138
ZINC03186746,S(=O)(=O)(c4nc3c(=O)c(c1n(c(=O)c2c([nH]1)ccc(c2)C)c3cn4)C#N)C,-1.0,7.090552,0.11159523,0.83294016,-20.51,0.9483474,6.724306,35.76,-9.43018
ZINC09122609,o1c(nnc1c2cc(OC)c(OC)cc2)NC(=O)c3n(nc(c3)C)C,-1.0,5.8456135,0.18083909,0.96328926,-3.89,0.73527265,4.2981195,35.76,-7.62284
